contractSymbol,strike,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,expirationDate,CALL,mark,sector,industry,grossMargins,targetLowPrice,recommendationKey,targetMedianPrice,currentPrice,targetMeanPrice,targetHighPrice,pegRatio,forwardPE,fiftyDayAverage,recommendationMean,recordTime
AAPL220414P00230000,230.0,62.4,62.6,0.0,0.0,19.0,19,2.9140652148437503,True,2022-04-14,False,62.5,Technology,Consumer Electronics,0.43019,160,buy,200,167.71,193.49,215,2.69,25.52892,167.9996,1.8,2022-04-14 11:08:00.214663
AAPL220414P00235000,235.0,67.4,67.65,0.0,0.0,14.0,7,3.128908427734375,True,2022-04-14,False,67.525,Technology,Consumer Electronics,0.43019,160,buy,200,167.71,193.49,215,2.69,25.52892,167.9996,1.8,2022-04-14 11:08:00.214663
AAPL220414P00240000,240.0,72.45,72.65,0.0,0.0,14.0,18,3.339845400390624,True,2022-04-14,False,72.55000000000001,Technology,Consumer Electronics,0.43019,160,buy,200,167.71,193.49,215,2.69,25.52892,167.9996,1.8,2022-04-14 11:08:00.214663
AAPL220414P00245000,245.0,77.4,77.65,0.0,0.0,1.0,0,3.44531388671875,True,2022-04-14,False,77.525,Technology,Consumer Electronics,0.43019,160,buy,200,167.71,193.49,215,2.69,25.52892,167.9996,1.8,2022-04-14 11:08:00.214663
AAPL220414P00250000,250.0,88.1,88.4,0.0,0.0,50.0,0,7.320313349609375,True,2022-04-14,False,88.25,Technology,Consumer Electronics,0.43019,160,buy,200,167.71,193.49,215,2.69,25.52892,167.9996,1.8,2022-04-14 11:08:00.214663
AAPL220414P00260000,260.0,84.85,85.7,0.0,0.0,,0,1.0000000000000003e-05,True,2022-04-14,False,85.275,Technology,Consumer Electronics,0.43019,160,buy,200,167.71,193.49,215,2.69,25.52892,167.9996,1.8,2022-04-14 11:08:00.214663
AAPL220414P00270000,270.0,101.5,104.65,0.0,0.0,,0,5.039066201171874,True,2022-04-14,False,103.075,Technology,Consumer Electronics,0.43019,160,buy,200,167.71,193.49,215,2.69,25.52892,167.9996,1.8,2022-04-14 11:08:00.214663
AAPL220414P00280000,280.0,112.4,112.55,0.0,0.0,3.0,3,4.285160893554687,True,2022-04-14,False,112.475,Technology,Consumer Electronics,0.43019,160,buy,200,167.71,193.49,215,2.69,25.52892,167.9996,1.8,2022-04-14 11:08:00.214663
AAPL220414P00300000,300.0,132.45,132.6,2.0,1.5455952,1.0,3,4.9140663574218735,True,2022-04-14,False,132.52499999999998,Technology,Consumer Electronics,0.43019,160,buy,200,167.71,193.49,215,2.69,25.52892,167.9996,1.8,2022-04-14 11:08:00.214663
MSFT220414C00145000,145.0,138.4,138.6,3.75,2.7252905,2.0,22,5.7187528515625,True,2022-04-14,True,138.5,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00150000,150.0,133.5,133.7,-0.05000305,-0.03675344,1.0,36,5.707034116210938,True,2022-04-14,True,133.6,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00155000,155.0,128.4,128.6,3.6500015,2.8605027,1.0,62,5.199222250976563,True,2022-04-14,True,128.5,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00160000,160.0,121.9,124.95,0.0,0.0,4.0,3,4.73437908203125,True,2022-04-14,True,123.42500000000001,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00165000,165.0,123.0,127.5,0.0,0.0,13.0,0,9.330082293701173,True,2022-04-14,True,125.25,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00170000,170.0,129.3,132.95,0.0,0.0,11.0,29,12.677736451416017,True,2022-04-14,True,131.125,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00175000,175.0,106.5,109.75,0.0,0.0,8.0,8,5.726565341796874,True,2022-04-14,True,108.125,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00180000,180.0,101.8,104.85,0.0,0.0,1.0,2,3.50000125,True,2022-04-14,True,103.32499999999999,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00185000,185.0,97.6,99.75,0.0,0.0,1.0,9,4.1113329858398435,True,2022-04-14,True,98.675,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00190000,190.0,107.0,111.85,0.0,0.0,2.0,1,10.260745774536135,True,2022-04-14,True,109.425,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00195000,195.0,87.7,89.45,-0.9300003,-1.0188434,2.0,30,3.5175793310546872,True,2022-04-14,True,88.575,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00200000,200.0,83.3,83.7,0.29000092,0.33580467,20.0,160,3.183595791015625,True,2022-04-14,True,83.5,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00205000,205.0,78.3,78.75,0.0,0.0,1.0,101,3.027346181640625,True,2022-04-14,True,78.525,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00210000,210.0,73.1,73.9,2.2300034,3.1188858,1.0,22,2.7890655273437504,True,2022-04-14,True,73.5,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00215000,215.0,68.35,68.75,0.0,0.0,2.0,16,2.669925200195313,True,2022-04-14,True,68.55,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00220000,220.0,63.15,63.85,0.0,0.0,1.0,88,2.410160224609375,True,2022-04-14,True,63.5,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00225000,225.0,57.95,58.8,0.0,0.0,3.0,11,2.02344244140625,True,2022-04-14,True,58.375,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00230000,230.0,53.2,54.05,-3.4299965,-6.0259953,8.0,175,2.1796920507812496,True,2022-04-14,True,53.625,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00235000,235.0,48.25,48.75,0.0,0.0,7.0,21,1.859375703125,True,2022-04-14,True,48.5,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00240000,240.0,42.75,44.05,-4.3500023,-9.024901,3.0,38,1.5566428417968747,True,2022-04-14,True,43.4,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00245000,245.0,38.0,39.0,0.0,0.0,4.0,127,1.50390873046875,True,2022-04-14,True,38.5,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00250000,250.0,33.2,33.65,-4.1499977,-10.964327,12.0,273,1.2519568652343749,True,2022-04-14,True,33.425,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00255000,255.0,28.15,28.8,-3.0199986,-9.62396,3.0,154,1.12891060546875,True,2022-04-14,True,28.475,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00260000,260.0,23.3,23.65,-3.5699997,-13.222221,95.0,602,0.95507857421875,True,2022-04-14,True,23.475,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00265000,265.0,18.3,18.7,-3.7399998,-16.51214,4.0,377,0.7949239257812499,True,2022-04-14,True,18.5,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00267500,267.5,15.6,16.3,0.0,0.0,2.0,10,0.6738313867187502,True,2022-04-14,True,15.95,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00270000,270.0,13.35,13.7,-4.3100004,-23.944447,78.0,458,0.6259803027343751,True,2022-04-14,True,13.524999999999999,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00272500,272.5,10.75,11.25,-0.7399998,-4.8716245,4.0,26,0.5195360546875,True,2022-04-14,True,11.0,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00275000,275.0,8.3,8.7,-3.9000006,-31.150164,179.0,702,0.49707534179687507,True,2022-04-14,True,8.5,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00277500,277.5,5.9,6.3,-5.01,-46.38889,9.0,135,0.4145566357421875,True,2022-04-14,True,6.1,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00280000,280.0,3.5,3.85,-4.7000003,-58.024693,3620.0,7194,0.30371790039062496,True,2022-04-14,True,3.675,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00282500,282.5,1.55,1.61,-3.5499997,-68.269226,761.0,1135,0.2043536596679687,True,2022-04-14,True,1.58,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00285000,285.0,0.38,0.4,-3.05,-88.40579,9707.0,7496,0.17798673583984376,False,2022-04-14,True,0.39,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00287500,287.5,0.07,0.08,-1.7199999,-95.55556,5498.0,3397,0.188484677734375,False,2022-04-14,True,0.07500000000000001,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00290000,290.0,0.03,0.04,-0.78000003,-97.5,6977.0,12984,0.23828886718749998,False,2022-04-14,True,0.035,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00292500,292.5,0.0,0.01,-0.24,-96.0,2806.0,5114,0.25391371093750004,False,2022-04-14,True,0.005,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00295000,295.0,0.0,0.01,-0.060000002,-85.71429,1434.0,11331,0.31250687499999996,False,2022-04-14,True,0.005,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00297500,297.5,0.0,0.03,-0.02,-66.66667,304.0,3314,0.42188078125,False,2022-04-14,True,0.015,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00300000,300.0,0.01,0.02,0.01,50.0,471.0,22627,0.46094289062500005,False,2022-04-14,True,0.015,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00302500,302.5,0.0,0.01,0.0,0.0,29.0,3085,0.476567734375,False,2022-04-14,True,0.005,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00305000,305.0,0.0,0.01,-0.01,-50.0,456.0,12659,0.500005,False,2022-04-14,True,0.005,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00307500,307.5,0.0,0.01,0.0,0.0,239.0,3610,0.5468795312500001,False,2022-04-14,True,0.005,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00310000,310.0,0.01,0.02,0.0,0.0,308.0,20756,0.6640658593750002,False,2022-04-14,True,0.015,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00312500,312.5,0.01,0.01,-0.02,-66.66667,48.0,3253,0.6875031250000001,False,2022-04-14,True,0.01,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00315000,315.0,0.0,0.01,0.0,0.0,466.0,11747,0.6875031250000001,False,2022-04-14,True,0.005,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00317500,317.5,0.0,0.01,-0.02,-66.66667,4.0,3126,0.73437765625,False,2022-04-14,True,0.005,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00320000,320.0,0.0,0.01,0.0,0.0,110.0,12197,0.7812521875,False,2022-04-14,True,0.005,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00322500,322.5,0.0,0.01,0.0,0.0,339.0,1803,0.8125018749999999,False,2022-04-14,True,0.005,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00325000,325.0,0.01,0.01,0.0,0.0,70.0,8265,0.92187578125,False,2022-04-14,True,0.01,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00327500,327.5,0.01,0.01,0.02,200.0,340.0,577,0.9687503125,False,2022-04-14,True,0.01,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00330000,330.0,0.0,0.02,0.0,0.0,83.0,15287,1.015629921875,False,2022-04-14,True,0.01,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00332500,332.5,0.0,0.03,0.0,0.0,7.0,381,1.109379453125,False,2022-04-14,True,0.015,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00335000,335.0,0.0,0.02,-0.02,-66.66667,31.0,7144,1.109379453125,False,2022-04-14,True,0.01,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00337500,337.5,0.0,0.01,0.0,0.0,43.0,155,1.09375453125,False,2022-04-14,True,0.005,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00340000,340.0,0.0,0.01,0.0,0.0,21.0,7813,1.125004375,False,2022-04-14,True,0.005,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00342500,342.5,0.0,0.03,0.0,0.0,1.0,44,1.2812535937499998,False,2022-04-14,True,0.015,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00345000,345.0,0.0,0.01,-0.03,-75.0,3.0,7015,1.21875390625,False,2022-04-14,True,0.005,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00347500,347.5,0.0,0.01,0.0,0.0,14.0,117,1.2500037499999999,False,2022-04-14,True,0.005,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00350000,350.0,0.0,0.01,0.0,0.0,13.0,4862,1.2812535937499998,False,2022-04-14,True,0.005,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00352500,352.5,0.0,0.03,0.0,0.0,494.0,818,1.46875265625,False,2022-04-14,True,0.015,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00355000,355.0,0.0,0.01,0.0,0.0,2.0,2345,1.3750031249999999,False,2022-04-14,True,0.005,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00357500,357.5,0.0,0.03,0.0,0.0,386.0,386,1.5468772656249998,False,2022-04-14,True,0.015,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00360000,360.0,0.01,0.01,0.0,0.0,81.0,3439,1.5312523437499999,False,2022-04-14,True,0.01,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00365000,365.0,0.0,0.01,0.0,0.0,1.0,1852,1.5000025,False,2022-04-14,True,0.005,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00370000,370.0,0.0,0.01,0.0,0.0,43.0,1367,1.5937520312499998,False,2022-04-14,True,0.005,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00375000,375.0,0.0,0.01,0.0,0.0,2.0,2428,1.6875015625,False,2022-04-14,True,0.005,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00380000,380.0,0.0,0.01,0.0,0.0,40.0,1365,1.75000125,False,2022-04-14,True,0.005,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00385000,385.0,0.0,0.01,0.0,0.0,2.0,2244,1.8125009374999999,False,2022-04-14,True,0.005,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00390000,390.0,0.0,0.0,0.0,0.0,36.0,1061,0.500005,False,2022-04-14,True,0.0,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00395000,395.0,0.0,0.01,0.0,0.0,3.0,340,1.9375003125,False,2022-04-14,True,0.005,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00400000,400.0,0.0,0.0,0.0,0.0,2.0,2026,0.500005,False,2022-04-14,True,0.0,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00405000,405.0,0.0,0.0,0.0,0.0,2.0,364,0.500005,False,2022-04-14,True,0.0,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00410000,410.0,0.0,0.01,-0.01,-50.0,1.0,1187,2.1250046874999997,False,2022-04-14,True,0.005,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00420000,420.0,0.0,0.01,0.0,0.0,1.0,1943,2.2500043749999996,False,2022-04-14,True,0.005,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00430000,430.0,0.0,0.01,0.0,0.0,15.0,1146,2.3750040624999995,False,2022-04-14,True,0.005,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
MSFT220414C00440000,440.0,0.0,0.01,0.02,100.0,1.0,517,2.50000375,False,2022-04-14,True,0.005,Technology,Software—Infrastructure,0.68825996,306.55,buy,370,283.235,370.36,425,1.92,26.396551,297.1478,1.7000000000000002,2022-04-14 11:08:05.880838
